0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
1.0,11.2
1.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.0
0.0,11.0
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,11.2
0.0,10.6
0.0,10.6
0.0,2.3
0.0,2.3
-2.0,140.2
-2.0,140.2
-4.0,546.5
-4.0,546.5
-4.0,662.1
-4.0,662.1
